"","id","firstname","surname","bornCountryCode","diedCountryCode","gender","year","category","motivation"
"617",274,"Thomas R.","Cech","US","","male",1989,"chemistry","""for their discovery of catalytic properties of RNA"""
"618",273,"Sidney","Altman","CA","","male",1989,"chemistry","""for their discovery of catalytic properties of RNA"""
"619",111,"Arno Allan","Penzias","DE","","male",1978,"physics","""for their discovery of cosmic microwave background radiation"""
"620",112,"Robert Woodrow","Wilson","US","","male",1978,"physics","""for their discovery of cosmic microwave background radiation"""
"621",285,"Sir Harold W.","Kroto","GB","GB","male",1996,"chemistry","""for their discovery of fullerenes"""
"622",284,"Robert F.","Curl Jr.","US","","male",1996,"chemistry","""for their discovery of fullerenes"""
"623",286,"Richard E.","Smalley","US","US","male",1996,"chemistry","""for their discovery of fullerenes"""
"624",450,"Alfred G.","Gilman","US","US","male",1994,"medicine","""for their discovery of G-proteins and the role of these proteins in signal transduction in cells"""
"625",451,"Martin","Rodbell","US","US","male",1994,"medicine","""for their discovery of G-proteins and the role of these proteins in signal transduction in cells"""
"626",825,"Luc","Montagnier","FR","","male",2008,"medicine","""for their discovery of human immunodeficiency virus"""
"627",802,"Andrew Z.","Fire","US","","male",2006,"medicine","""for their discovery of RNA interference - gene silencing by double-stranded RNA"""
"628",803,"Craig C.","Mello","US","","male",2006,"medicine","""for their discovery of RNA interference - gene silencing by double-stranded RNA"""
"629",149,"David M.","Lee","US","","male",1996,"physics","""for their discovery of superfluidity in helium-3"""
"630",151,"Robert C.","Richardson","US","US","male",1996,"physics","""for their discovery of superfluidity in helium-3"""
"631",150,"Douglas D.","Osheroff","US","","male",1996,"physics","""for their discovery of superfluidity in helium-3"""
"632",357,"Thomas Huckle","Weller","US","US","male",1954,"medicine","""for their discovery of the ability of poliomyelitis viruses to grow in cultures of various types of tissue"""
"633",356,"John Franklin","Enders","US","US","male",1954,"medicine","""for their discovery of the ability of poliomyelitis viruses to grow in cultures of various types of tissue"""
"634",358,"Frederick Chapman","Robbins","US","US","male",1954,"medicine","""for their discovery of the ability of poliomyelitis viruses to grow in cultures of various types of tissue"""
"635",72,"Emilio Gino","Segrè","IT","US","male",1959,"physics","""for their discovery of the antiproton"""
"636",73,"Owen","Chamberlain","US","US","male",1959,"physics","""for their discovery of the antiproton"""
"637",789,"Barry J.","Marshall","AU","","male",2005,"medicine","""for their discovery of the bacterium <i>Helicobacter pylori</i> and its role in gastritis and peptic ulcer disease"""
"638",790,"J. Robin","Warren","AU","","male",2005,"medicine","""for their discovery of the bacterium <i>Helicobacter pylori</i> and its role in gastritis and peptic ulcer disease"""
"639",805,"George F.","Smoot","US","","male",2006,"physics","""for their discovery of the blackbody form and anisotropy of the cosmic microwave background radiation"""
"640",804,"John C.","Mather","US","","male",2006,"physics","""for their discovery of the blackbody form and anisotropy of the cosmic microwave background radiation"""
"641",440,"J. Michael","Bishop","US","","male",1989,"medicine","""for their discovery of the cellular origin of retroviral oncogenes"""
"642",441,"Harold E.","Varmus","US","","male",1989,"medicine","""for their discovery of the cellular origin of retroviral oncogenes"""
"643",343,"Carl Ferdinand","Cori","CZ","US","male",1947,"medicine","""for their discovery of the course of the catalytic conversion of glycogen"""
"644",30,"James","Franck","DE","DE","male",1925,"physics","""for their discovery of the laws governing the impact of an electron upon an atom"""
"645",31,"Gustav Ludwig","Hertz","DE","DE","male",1925,"physics","""for their discovery of the laws governing the impact of an electron upon an atom"""
"646",367,"Severo","Ochoa","ES","ES","male",1959,"medicine","""for their discovery of the mechanisms in the biological synthesis of ribonucleic acid and deoxyribonucleic acid"""
"647",368,"Arthur","Kornberg","US","US","male",1959,"medicine","""for their discovery of the mechanisms in the biological synthesis of ribonucleic acid and deoxyribonucleic acid"""
"648",365,"Edward Lawrie","Tatum","US","US","male",1958,"medicine","""for their discovery that genes act by regulating definite chemical events"""
"649",364,"George Wells","Beadle","US","US","male",1958,"medicine","""for their discovery that genes act by regulating definite chemical events"""
"650",819,"Albert Arnold (Al)","Gore Jr.","US","","male",2007,"peace","""for their efforts to build up and disseminate greater knowledge about man-made climate change, and to lay the foundations for the measures that are needed to counteract such change"""
"651",809,"Muhammad","Yunus","BD","","male",2006,"peace","""for their efforts to create economic and social development from below"""
"652",559,"Yitzhak","Rabin","IL","IL","male",1994,"peace","""for their efforts to create peace in the Middle East"""
"653",558,"Shimon","Peres","BY","IL","male",1994,"peace","""for their efforts to create peace in the Middle East"""
"654",557,"Yasser","Arafat","EG","","male",1994,"peace","""for their efforts to create peace in the Middle East"""
"655",560,"Joseph","Rotblat","PL","GB","male",1995,"peace","""for their efforts to diminish the part played by nuclear arms in international politics and, in the longer run, to eliminate such arms"""
"656",566,"John","Hume","GB","","male",1998,"peace","""for their efforts to find a peaceful solution to the conflict in Northern Ireland"""
"657",567,"David","Trimble","GB","","male",1998,"peace","""for their efforts to find a peaceful solution to the conflict in Northern Ireland"""
"658",798,"Mohamed","ElBaradei","EG","","male",2005,"peace","""for their efforts to prevent nuclear energy from being used for military purposes and to ensure that nuclear energy for peaceful purposes is used in the safest possible way"""
"659",288,"John E.","Walker","GB","","male",1997,"chemistry","""for their elucidation of the enzymatic mechanism underlying the synthesis of adenosine triphosphate (ATP)"""
"660",287,"Paul D.","Boyer","US","","male",1997,"chemistry","""for their elucidation of the enzymatic mechanism underlying the synthesis of adenosine triphosphate (ATP)"""
"661",894,"Eugene F.","Fama","US","","male",2013,"economics","""for their empirical analysis of asset prices"""
"662",895,"Lars Peter","Hansen","US","","male",2013,"economics","""for their empirical analysis of asset prices"""
"663",896,"Robert J.","Shiller","US","","male",2013,"economics","""for their empirical analysis of asset prices"""
"664",872,"Thomas J.","Sargent","US","","male",2011,"economics","""for their empirical research on cause and effect in the macroeconomy"""
"665",873,"Christopher A.","Sims","US","","male",2011,"economics","""for their empirical research on cause and effect in the macroeconomy"""
"666",98,"Ivar","Giaever","NO","","male",1973,"physics","""for their experimental discoveries regarding tunneling phenomena in semiconductors and superconductors, respectively"""
"667",97,"Leo","Esaki","JP","","male",1973,"physics","""for their experimental discoveries regarding tunneling phenomena in semiconductors and superconductors, respectively"""
"668",45,"George Paget","Thomson","GB","GB","male",1937,"physics","""for their experimental discovery of the diffraction of electrons by crystals"""
"669",44,"Clinton Joseph","Davisson","US","US","male",1937,"physics","""for their experimental discovery of the diffraction of electrons by crystals"""
"670",715,"James A.","Mirrlees","GB","","male",1996,"economics","""for their fundamental contributions to the economic theory of incentives under asymmetric information"""
"671",716,"William","Vickrey","CA","US","male",1996,"economics","""for their fundamental contributions to the economic theory of incentives under asymmetric information"""
"672",108,"Sir Nevill Francis","Mott","GB","GB","male",1977,"physics","""for their fundamental theoretical investigations of the electronic structure of magnetic and disordered systems"""
"673",109,"John Hasbrouck","van Vleck","US","US","male",1977,"physics","""for their fundamental theoretical investigations of the electronic structure of magnetic and disordered systems"""
"674",107,"Philip Warren","Anderson","US","","male",1977,"physics","""for their fundamental theoretical investigations of the electronic structure of magnetic and disordered systems"""
"675",85,"Julian","Schwinger","US","US","male",1965,"physics","""for their fundamental work in quantum electrodynamics, with deep-ploughing consequences for the physics of elementary particles"""
"676",86,"Richard P.","Feynman","US","US","male",1965,"physics","""for their fundamental work in quantum electrodynamics, with deep-ploughing consequences for the physics of elementary particles"""
"677",84,"Sin-Itiro","Tomonaga","JP","JP","male",1965,"physics","""for their fundamental work in quantum electrodynamics, with deep-ploughing consequences for the physics of elementary particles"""
"678",130,"J. Georg","Bednorz","DE","","male",1987,"physics","""for their important break-through in the discovery of superconductivity in ceramic materials"""
"679",131,"K. Alexander","MÙller","CH","","male",1987,"physics","""for their important break-through in the discovery of superconductivity in ceramic materials"""
"680",390,"Marshall W.","Nirenberg","US","US","male",1968,"medicine","""for their interpretation of the genetic code and its function in protein synthesis"""
"681",388,"Robert W.","Holley","US","US","male",1968,"medicine","""for their interpretation of the genetic code and its function in protein synthesis"""
"682",389,"Har Gobind","Khorana","IN","US","male",1968,"medicine","""for their interpretation of the genetic code and its function in protein synthesis"""
"683",215,"Richard Laurence Millington","Synge","GB","GB","male",1952,"chemistry","""for their invention of partition chromatography"""
"684",214,"Archer John Porter","Martin","GB","GB","male",1952,"chemistry","""for their invention of partition chromatography"""
"685",186,"Arthur","Harden","GB","GB","male",1929,"chemistry","""for their investigations on the fermentation of sugar and fermentative enzymes"""
"686",187,"Hans Karl August Simon","von Euler-Chelpin","DE","SE","male",1929,"chemistry","""for their investigations on the fermentation of sugar and fermentative enzymes"""
"687",96,"John Robert","Schrieffer","US","","male",1972,"physics","""for their jointly developed theory of superconductivity, usually called the BCS-theory"""
"688",95,"Leon Neil","Cooper","US","","male",1972,"physics","""for their jointly developed theory of superconductivity, usually called the BCS-theory"""
"689",66,"John","Bardeen","US","US","male",1972,"physics","""for their jointly developed theory of superconductivity, usually called the BCS-theory"""
"690",262,"Herbert A.","Hauptman","US","US","male",1985,"chemistry","""for their outstanding achievements in the development of direct methods for the determination of crystal structures"""
"691",263,"Jerome","Karle","US","","male",1985,"chemistry","""for their outstanding achievements in the development of direct methods for the determination of crystal structures"""
"692",690,"James E.","Meade","GB","GB","male",1977,"economics","""for their pathbreaking contribution to the theory of international trade and international capital movements"""
"693",689,"Bertil","Ohlin","SE","SE","male",1977,"economics","""for their pathbreaking contribution to the theory of international trade and international capital movements"""
"694",69,"Tsung-Dao (T.D.)","Lee","CN","","male",1957,"physics","""for their penetrating investigation of the so-called parity laws which has led to important discoveries regarding the elementary particles"""
"695",68,"Chen Ning","Yang","CN","","male",1957,"physics","""for their penetrating investigation of the so-called parity laws which has led to important discoveries regarding the elementary particles"""
"696",57,"Ernest Thomas Sinton","Walton","IE","GB","male",1951,"physics","""for their pioneer work on the transmutation of atomic nuclei by artificially accelerated atomic particles"""
"697",56,"Sir John Douglas","Cockcroft","GB","GB","male",1951,"physics","""for their pioneer work on the transmutation of atomic nuclei by artificially accelerated atomic particles"""
"698",711,"John C.","Harsanyi","HU","US","male",1994,"economics","""for their pioneering analysis of equilibria in the theory of non-cooperative games"""
"699",713,"Reinhard","Selten","PL","PL","male",1994,"economics","""for their pioneering analysis of equilibria in the theory of non-cooperative games"""
"700",712,"John F.","Nash Jr.","US","US","male",1994,"economics","""for their pioneering analysis of equilibria in the theory of non-cooperative games"""
"701",682,"Kenneth J.","Arrow","US","","male",1972,"economics","""for their pioneering contributions to general economic equilibrium theory and welfare theory"""
"702",681,"John R.","Hicks","GB","GB","male",1972,"economics","""for their pioneering contributions to general economic equilibrium theory and welfare theory"""
"703",138,"Jerome I.","Friedman","US","","male",1990,"physics","""for their pioneering investigations concerning deep inelastic scattering of electrons on protons and bound neutrons, which have been of essential importance for the development of the quark model in particle physics"""
"704",139,"Henry W.","Kendall","US","US","male",1990,"physics","""for their pioneering investigations concerning deep inelastic scattering of electrons on protons and bound neutrons, which have been of essential importance for the development of the quark model in particle physics"""
"705",140,"Richard E.","Taylor","CA","","male",1990,"physics","""for their pioneering investigations concerning deep inelastic scattering of electrons on protons and bound neutrons, which have been of essential importance for the development of the quark model in particle physics"""
"706",100,"Sir Martin","Ryle","GB","GB","male",1974,"physics","""for their pioneering research in radio astrophysics: Ryle for his observations and inventions, in particular of the aperture synthesis technique, and Hewish for his decisive role in the discovery of pulsars"""
"707",101,"Antony","Hewish","GB","","male",1974,"physics","""for their pioneering research in radio astrophysics: Ryle for his observations and inventions, in particular of the aperture synthesis technique, and Hewish for his decisive role in the discovery of pulsars"""
"708",692,"Theodore W.","Schultz","US","US","male",1979,"economics","""for their pioneering research into economic development research with particular consideration of the problems of developing countries"""
"709",693,"Sir Arthur","Lewis","LC","BB","male",1979,"economics","""for their pioneering research into economic development research with particular consideration of the problems of developing countries"""
"710",106,"Samuel Chao Chung","Ting","US","","male",1976,"physics","""for their pioneering work in the discovery of a heavy elementary particle of a new kind"""
"711",105,"Burton","Richter","US","","male",1976,"physics","""for their pioneering work in the discovery of a heavy elementary particle of a new kind"""
"712",705,"Merton H.","Miller","US","US","male",1990,"economics","""for their pioneering work in the theory of financial economics"""
"713",704,"Harry M.","Markowitz","US","","male",1990,"economics","""for their pioneering work in the theory of financial economics"""
"714",706,"William F.","Sharpe","US","","male",1990,"economics","""for their pioneering work in the theory of financial economics"""
"715",684,"Gunnar","Myrdal","SE","SE","male",1974,"economics","""for their pioneering work in the theory of money and economic fluctuations and for their penetrating analysis of the interdependence of economic, social and institutional phenomena"""
"716",685,"Friedrich August","von Hayek","AT","DE","male",1974,"economics","""for their pioneering work in the theory of money and economic fluctuations and for their penetrating analysis of the interdependence of economic, social and institutional phenomena"""
"717",245,"Geoffrey","Wilkinson","GB","GB","male",1973,"chemistry","""for their pioneering work, performed independently, on the chemistry of the organometallic, so called sandwich compounds"""
"718",244,"Ernst Otto","Fischer","DE","DE","male",1973,"chemistry","""for their pioneering work, performed independently, on the chemistry of the organometallic, so called sandwich compounds"""
"719",206,"Wendell Meredith","Stanley","US","ES","male",1946,"chemistry","""for their preparation of enzymes and virus proteins in a pure form"""
"720",205,"John Howard","Northrop","US","US","male",1946,"chemistry","""for their preparation of enzymes and virus proteins in a pure form"""
"721",220,"Nikolay Nikolaevich","Semenov","RU","RU","male",1956,"chemistry","""for their researches into the mechanism of chemical reactions"""
"722",219,"Sir Cyril Norman","Hinshelwood","GB","GB","male",1956,"chemistry","""for their researches into the mechanism of chemical reactions"""
"723",65,"William Bradford","Shockley","GB","US","male",1956,"physics","""for their researches on semiconductors and their discovery of the transistor effect"""
"724",67,"Walter Houser","Brattain","CN","US","male",1956,"physics","""for their researches on semiconductors and their discovery of the transistor effect"""
"725",66,"John","Bardeen","US","US","male",1956,"physics","""for their researches on semiconductors and their discovery of the transistor effect"""
"726",20,"Sir William Henry","Bragg","GB","GB","male",1915,"physics","""for their services in the analysis of crystal structure by means of X-rays"""
"727",21,"William Lawrence","Bragg","AU","GB","male",1915,"physics","""for their services in the analysis of crystal structure by means of X-rays"""
"728",913,"Kailash","Satyarthi","IN","","male",2014,"peace","""for their struggle against the suppression of children and young people and for the right of all children to education"""
"729",234,"Ronald George Wreyford","Norrish","GB","GB","male",1967,"chemistry","""for their studies of extremely fast chemical reactions, effected by disturbing the equilibrium by means of very short pulses of energy"""
"730",233,"Manfred","Eigen","DE","","male",1967,"chemistry","""for their studies of extremely fast chemical reactions, effected by disturbing the equilibrium by means of very short pulses of energy"""
"731",235,"George","Porter","GB","GB","male",1967,"chemistry","""for their studies of extremely fast chemical reactions, effected by disturbing the equilibrium by means of very short pulses of energy"""
"732",226,"Max Ferdinand","Perutz","AT","GB","male",1962,"chemistry","""for their studies of the structures of globular proteins"""
"733",227,"John Cowdery","Kendrew","GB","GB","male",1962,"chemistry","""for their studies of the structures of globular proteins"""
"734",258,"Roald","Hoffmann","UA","","male",1981,"chemistry","""for their theories, developed independently, concerning the course of chemical reactions"""
"735",257,"Kenichi","Fukui","JP","JP","male",1981,"chemistry","""for their theories, developed independently, concerning the course of chemical reactions"""
"736",749,"Kofi","Annan","GH","","male",2001,"peace","""for their work for a better organized and more peaceful world"""
"737",556,"Frederik Willem","de Klerk","ZA","","male",1993,"peace","""for their work for the peaceful termination of the apartheid regime, and for laying the foundations for a new democratic South Africa"""
"738",555,"Nelson","Mandela","ZA","ZA","male",1993,"peace","""for their work for the peaceful termination of the apartheid regime, and for laying the foundations for a new democratic South Africa"""
"739",282,"Mario J.","Molina","MX","","male",1995,"chemistry","""for their work in atmospheric chemistry, particularly concerning the formation and decomposition of ozone"""
"740",283,"F. Sherwood","Rowland","US","US","male",1995,"chemistry","""for their work in atmospheric chemistry, particularly concerning the formation and decomposition of ozone"""
"741",281,"Paul J.","Crutzen","NL","","male",1995,"chemistry","""for their work in atmospheric chemistry, particularly concerning the formation and decomposition of ozone"""
"742",742,"Ryoji","Noyori","JP","","male",2001,"chemistry","""for their work on chirally catalysed hydrogenation reactions"""
"743",741,"William S.","Knowles","US","US","male",2001,"chemistry","""for their work on chirally catalysed hydrogenation reactions"""
"744",562,"Carlos Filipe Ximenes","Belo","TL","","male",1996,"peace","""for their work towards a just and peaceful solution to the conflict in East Timor"""
"745",563,"Jos_","Ramos-Horta","TL","","male",1996,"peace","""for their work towards a just and peaceful solution to the conflict in East Timor"""
"746",929,"F. Duncan M.","Haldane","GB","","male",2016,"physics","""for theoretical discoveries of topological phase transitions and topological phases of matter"""
"747",930,"J. Michael","Kosterlitz","GB","","male",2016,"physics","""for theoretical discoveries of topological phase transitions and topological phases of matter"""
"748",928,"David J.","Thouless","GB","","male",2016,"physics","""for theoretical discoveries of topological phase transitions and topological phases of matter"""
"749",430,"Georges J.F.","K_hler","DE","DE","male",1984,"medicine","""for theories concerning the specificity in development and control of the immune system and the discovery of the principle for production of monoclonal antibodies"""
"750",429,"Niels K.","Jerne","GB","FR","male",1984,"medicine","""for theories concerning the specificity in development and control of the immune system and the discovery of the principle for production of monoclonal antibodies"""
"751",431,"C_sar","Milstein","AR","GB","male",1984,"medicine","""for theories concerning the specificity in development and control of the immune system and the discovery of the principle for production of monoclonal antibodies"""
"752",672,"Seamus","Heaney","GB","IE","male",1995,"literature","""for works of lyrical beauty and ethical depth, which exalt everyday miracles and the living past"""
"753",761,"Imre","Kert_sz","HU","HU","male",2002,"literature","""for writing that upholds the fragile experience of the individual against the barbaric arbitrariness of history"""
"754",658,"Elias","Canetti","BG","CH","male",1981,"literature","""for writings marked by a broad outlook, a wealth of ideas and artistic power"""
"755",650,"Harry","Martinson","SE","SE","male",1974,"literature","""for writings that catch the dewdrop and reflect the cosmos"""
"756",581,"Count Maurice (Mooris) Polidore Marie Bernhard","Maeterlinck","BE","FR","male",1911,"literature","""in appreciation of his many-sided literary activities, and especially of his dramatic works, which are distinguished by a wealth of imagination and by a poetic fancy, which reveals, sometimes in the guise of a fairy tale, a deep inspiration, while in a mysterious way they appeal to the readers' own feelings and stimulate their imaginations"""
"757",577,"Rudyard","Kipling","IN","GB","male",1907,"literature","""in consideration of the power of observation, originality of imagination, virility of ideas and remarkable talent for narration which characterize the creations of this world-famous author"""
"758",175,"Theodore William","Richards","US","US","male",1914,"chemistry","""in recognition of his accurate determinations of the atomic weight of a large number of chemical elements"""
"759",590,"Anatole","France","FR","FR","male",1921,"literature","""in recognition of his brilliant literary achievements, characterized as they are by a nobility of style, a profound human sympathy, grace, and a true Gallic temperament"""
"760",295,"Niels Ryberg","Finsen","DK","DK","male",1903,"medicine","""in recognition of his contribution to the treatment of diseases, especially lupus vulgaris, with concentrated light radiation, whereby he has opened a new avenue for medical science"""
"761",578,"Rudolf Christoph","Eucken","DE","DE","male",1908,"literature","""in recognition of his earnest search for truth, his penetrating power of thought, his wide range of vision, and the warmth and strength in presentation with which in his numerous works he has vindicated and developed an idealistic philosophy of life"""
"762",600,"Henri","Bergson","FR","FR","male",1927,"literature","""in recognition of his rich and vitalizing ideas and the brilliant skill with which they have been presented"""
"763",164,"Johann Friedrich Wilhelm Adolf","von Baeyer","DE","DE","male",1905,"chemistry","""in recognition of his services in the advancement of organic chemistry and the chemical industry, through his work on organic dyes and hydroaromatic compounds"""
"764",163,"Sir William","Ramsay","GB","GB","male",1904,"chemistry","""in recognition of his services in the discovery of the inert gaseous elements in air, and his determination of their place in the periodic system"""
"765",169,"Otto","Wallach","RU","DE","male",1910,"chemistry","""in recognition of his services to organic chemistry and the chemical industry by his pioneer work in the field of alicyclic compounds"""
"766",585,"Carl Gustaf Verner","von Heidenstam","SE","SE","male",1916,"literature","""in recognition of his significance as the leading representative of a new era in our literature"""
"767",621,"Earl (Bertrand Arthur William)","Russell","GB","GB","male",1950,"literature","""in recognition of his varied and significant writings in which he champions humanitarian ideals and freedom of thought"""
"768",178,"Walther Hermann","Nernst","DE","DE","male",1920,"chemistry","""in recognition of his work in thermochemistry"""
"769",307,"Charles Robert","Richet","FR","FR","male",1913,"medicine","""in recognition of his work on anaphylaxis"""
"770",168,"Wilhelm","Ostwald","LV","DE","male",1909,"chemistry","""in recognition of his work on catalysis and for his investigations into the fundamental principles governing chemical equilibria and rates of reaction"""
"771",174,"Alfred","Werner","FR","CH","male",1913,"chemistry","""in recognition of his work on the linkage of atoms in molecules by which he has thrown new light on earlier investigations and opened up new fields of research especially in inorganic chemistry"""
"772",296,"Ivan Petrovich","Pavlov","RU","RU","male",1904,"medicine","""in recognition of his work on the physiology of digestion, through which knowledge on vital aspects of the subject has been transformed and enlarged"""
"773",300,"Charles Louis Alphonse","Laveran","FR","FR","male",1907,"medicine","""in recognition of his work on the role played by protozoa in causing diseases"""
"774",306,"Alexis","Carrel","FR","FR","male",1912,"medicine","""in recognition of his work on vascular suture and the transplantation of blood vessels and organs"""
"775",304,"Albrecht","Kossel","DE","DE","male",1910,"medicine","""in recognition of the contributions to our knowledge of cell chemistry made through his work on proteins, including the nucleic substances"""
"776",3,"Pieter","Zeeman","NL","NL","male",1902,"physics","""in recognition of the extraordinary service they rendered by their researches into the influence of magnetism upon radiation phenomena"""
"777",2,"Hendrik Antoon","Lorentz","NL","NL","male",1902,"physics","""in recognition of the extraordinary service they rendered by their researches into the influence of magnetism upon radiation phenomena"""
"778",4,"Antoine Henri","Becquerel","FR","FR","male",1903,"physics","""in recognition of the extraordinary services he has rendered by his discovery of spontaneous radioactivity"""
"779",161,"Hermann Emil","Fischer","DE","DE","male",1902,"chemistry","""in recognition of the extraordinary services he has rendered by his work on sugar and purine syntheses"""
"780",160,"Jacobus Henricus","van 't Hoff","NL","DE","male",1901,"chemistry","""in recognition of the extraordinary services he has rendered by the discovery of the laws of chemical dynamics and osmotic pressure in solutions"""
"781",1,"Wilhelm Conrad","R_ntgen","DE","DE","male",1901,"physics","""in recognition of the extraordinary services he has rendered by the discovery of the remarkable rays subsequently named after him"""
"782",162,"Svante August","Arrhenius","SE","SE","male",1903,"chemistry","""in recognition of the extraordinary services he has rendered to the advancement of chemistry by his electrolytic theory of dissociation"""
"783",5,"Pierre","Curie","FR","FR","male",1903,"physics","""in recognition of the extraordinary services they have rendered by their joint researches on the radiation phenomena discovered by Professor Henri Becquerel"""
"784",573,"Fr_d_ric","Mistral","FR","FR","male",1904,"literature","""in recognition of the fresh originality and true inspiration of his poetic production, which faithfully reflects the natural scenery and native spirit of his people, and, in addition, his significant work as a Proven&ccedil;al philologist"""
"785",10,"Joseph John","Thomson","GB","GB","male",1906,"physics","""in recognition of the great merits of his theoretical and experimental investigations on the conduction of electricity by gases"""
"786",165,"Henri","Moissan","FR","FR","male",1906,"chemistry","""in recognition of the great services rendered by him in his investigation and isolation of the element fluorine, and for the adoption in the service of science of the electric furnace called after him"""
"787",574,"Jos_","Echegaray y Eizaguirre","ES","ES","male",1904,"literature","""in recognition of the numerous and brilliant compositions which, in an individual and original manner, have revived the great traditions of the Spanish drama"""
"788",25,"Charles Edouard","Guillaume","CH","FR","male",1920,"physics","""in recognition of the service he has rendered to precision measurements in Physics by his discovery of anomalies in nickel steel alloys"""
"789",23,"Max Karl Ernst Ludwig","Planck","DE","DE","male",1918,"physics","""in recognition of the services he rendered to the advancement of Physics by his discovery of energy quanta"""
"790",13,"Guglielmo","Marconi","IT","IT","male",1909,"physics","""in recognition of their contributions to the development of wireless telegraphy"""
"791",14,"Karl Ferdinand","Braun","DE","US","male",1909,"physics","""in recognition of their contributions to the development of wireless telegraphy"""
"792",189,"Carl","Bosch","DE","DE","male",1931,"chemistry","""in recognition of their contributions to the invention and development of chemical high pressure methods"""
"793",190,"Friedrich","Bergius","PL","AR","male",1931,"chemistry","""in recognition of their contributions to the invention and development of chemical high pressure methods"""
"794",193,"Fr_d_ric","Joliot","FR","FR","male",1935,"chemistry","""in recognition of their synthesis of new radioactive elements"""
"795",302,"Paul","Ehrlich","PL","DE","male",1908,"medicine","""in recognition of their work on immunity"""
"796",301,"Ilya Ilyich","Mechnikov","UA","FR","male",1908,"medicine","""in recognition of their work on immunity"""
"797",299,"Santiago","RamÑn y Cajal","ES","ES","male",1906,"medicine","""in recognition of their work on the structure of the nervous system"""
"798",298,"Camillo","Golgi","IT","IT","male",1906,"medicine","""in recognition of their work on the structure of the nervous system"""
"799",588,"Carl Friedrich Georg","Spitteler","CH","CH","male",1919,"literature","""in special appreciation of his epic, <I>Olympian Spring</I>"""
"800",569,"Sully","Prudhomme","FR","FR","male",1901,"literature","""in special recognition of his poetic composition, which gives evidence of lofty idealism, artistic perfection and a rare combination of the qualities of both heart and intellect"""
"801",576,"Giosuè","Carducci","IT","IT","male",1906,"literature","""not only in consideration of his deep learning and critical research, but above all as a tribute to the creative energy, freshness of style, and lyrical force which characterize his poetic masterpieces"""
"802",582,"Gerhart Johann Robert","Hauptmann","DE","PL","male",1912,"literature","""primarily in recognition of his fruitful, varied and outstanding production in the realm of dramatic art"""
"803",602,"Thomas","Mann","DE","CH","male",1929,"literature","""principally for his great novel, <I>Buddenbrooks</I>, which has won steadily increased recognition as one of the classic works of contemporary literature"""
"804",571,"Christian Matthias Theodor","Mommsen","DE","DE","male",1902,"literature","""the greatest living master of the art of historical writing, with special reference to his monumental work, <I>A history of Rome</I>"""
"805",604,"Erik Axel","Karlfeldt","SE","SE","male",1931,"literature","""The poetry of Erik Axel Karlfeldt"""
"806",674,"Dario","Fo","IT","","male",1997,"literature","""who emulates the jesters of the Middle Ages in scourging authority and upholding the dignity of the downtrodden"""
"807",663,"Wole","Soyinka","NG","","male",1986,"literature","""who in a wide cultural perspective and with poetic overtones fashions the drama of existence"""
"808",662,"Claude","Simon","MG","FR","male",1985,"literature","""who in his novel combines the poet's and the painter's creativeness with a deepened awareness of time in the depiction of the human condition"""
"809",801,"Harold","Pinter","GB","GB","male",2005,"literature","""who in his plays uncovers the precipice under everyday prattle and forces entry into oppression's closed rooms"""
"810",763,"John M.","Coetzee","ZA","","male",2003,"literature","""who in innumerable guises portrays the surprising involvement of the outsider"""
"811",808,"Orhan","Pamuk","TR","","male",2006,"literature","""who in the quest for the melancholic soul of his native city has discovered new symbols for the clash and interlacing of cultures"""
"812",880,"Mo","Yan","CN","","male",2012,"literature","""who with hallucinatory realism merges folk tales, history and the contemporary"""
"813",675,"Jos_","Saramago","PT","ES","male",1998,"literature","""who with parables sustained by imagination, compassion and irony continually enables us once again to apprehend an elusory reality"""
"814",671,"Kenzaburo","Oe","JP","","male",1994,"literature","""who with poetic force creates an imagined world, where life and myth condense to form a disconcerting picture of the human predicament today"""
"815",657,"Czeslaw","Milosz","LT","PL","male",1980,"literature","""who with uncompromising clear-sightedness voices man's exposed condition in a world of severe conflicts"""
"816",665,"Naguib","Mahfouz","EG","EG","male",1988,"literature","""who, through works rich in nuance - now clear-sightedly realistic, now evocatively ambiguous - has formed an Arabian narrative art that applies to all mankind"""
"817",676,"GÙnter","Grass","PL","DE","male",1999,"literature","""whose frolicsome black fables portray the forgotten face of history"""
"818",511,"Ralph","Bunche","US","US","male",1950,"peace",""
"819",497,"Nicholas Murray","Butler","US","US","male",1931,"peace",""
"820",472,"Louis","Renault","FR","FR","male",1907,"peace",""
"821",217,"Linus Carl","Pauling","US","US","male",1962,"peace",""
"822",546,"Desmond Mpilo","Tutu","ZA","","male",1984,"peace",""
"823",541,"Adolfo","P_rez Esquivel","AR","","male",1980,"peace",""
"824",551,"The 14th Dalai Lama (Tenzin Gyatso)","","CN","","male",1989,"peace",""
"825",545,"Lech","Walesa","PL","","male",1983,"peace",""
"826",533,"Eisaku","Sato","JP","JP","male",1974,"peace",""
"827",532,"Seàn","MacBride","FR","IE","male",1974,"peace",""
"828",520,"Dag Hjalmar Agne Carl","Hammarskj_ld","SE","ZM","male",1961,"peace",""
"829",517,"Georges","Pire","BE","BE","male",1958,"peace",""
"830",544,"Alfonso","GarcÕa Robles","MX","","male",1982,"peace",""
"831",531,"Le Duc Tho","","VN","VN","male",1973,"peace",""
